0.7525999999999999,0.24739999999999998,0.6967000000000001,0.21230000000000002,0.09090000000000001,0.7185555555555556,0.616,0.19744444444444445,0.238,0.073,0.041888888888888885,0.073,0.04155555555555555,0.03875,0.7241666666666666,0.18694444444444444,0.029,0.028999999999999998,0.215,0.499,0.466,0.211,0.21,0.029,0.031,0.0335,0.027299999999999998,0.026699999999999995,0.7277142857142858,0.031375,0.1806,0.022,0.022,0.20400000000000001,0.654,0.194,0.272,0.506,0.401,0.2,0.023,0.022,0.022,0.023,0.023,0.023,0.038,0.020999999999999998,0.021464285714285714,0.0212,0.17758333333333332,0.202,0.199,0.3995,0.269,0.5005,0.019,0.017,0.032,0.033,0.025,0.025,0.018,0.031,0.018,0.017,0.018,0.017,0.017,0.019,0.018,0.019,0.024,0.018,0.018,0.018,0.7311666666666666,0.729,0.1775,0.194,0.3935,0.26475000000000004,0.504,0.2041,0.015,0.0245,0.022,0.0265,0.02307142857142857,0.025500000000000002,0.028,0.201,0.473,0.015,0.022,0.027,0.015,0.014,0.02,0.025,0.027,0.024,0.02,0.015,0.038,0.03,0.031,0.024,0.014,0.02,0.015,0.02,0.015,0.022,0.029,0.019,0.020749999999999998
0.6933999999999999,0.30660000000000004,0.5299,0.35900000000000004,0.11080000000000001,0.5192222222222223,0.415,0.33899999999999997,0.365,0.111,0.07088888888888889,0.11,0.07077777777777777,0.06217857142857143,0.5220000000000001,0.3281111111111112,0.049,0.049,0.079,0.473,0.433,0.064,0.3295,0.048,0.05,0.055499999999999994,0.044099999999999986,0.0443,0.5192857142857144,0.049125,0.3232,0.038,0.039,0.322,0.716,0.056,0.444,0.48,0.058,0.05,0.039,0.039,0.039,0.039,0.038,0.039,0.056,0.03564285714285714,0.03610714285714286,0.0359,0.3193333333333333,0.3185,0.041,0.0475,0.444,0.479,0.035,0.032,0.047,0.047,0.04,0.039,0.033,0.048,0.032,0.033,0.029,0.029,0.031,0.033,0.031,0.031,0.039,0.03,0.032,0.032,0.52,0.5086666666666667,0.32466666666666666,0.034,0.041749999999999995,0.438,0.4805,0.3155,0.026,0.037000000000000005,0.041,0.0395,0.03842857142857142,0.0405,0.045,0.043,0.429,0.026,0.032,0.041,0.027,0.027,0.033,0.039,0.041,0.042,0.032,0.026,0.064,0.046,0.044,0.041,0.027,0.034,0.027,0.032,0.028,0.034,0.045,0.032,0.03325
0.04819999999999999,0.9517999999999999,0.06649999999999999,0.0663,0.8672000000000001,0.04066666666666666,0.074,0.03988888888888889,0.238,0.074,0.04088888888888889,0.613,0.8782222222222223,0.03617857142857143,0.028722222222222222,0.02816666666666667,0.0275,0.027166666666666665,0.05,0.038,0.047,0.037,0.043,0.026,0.03,0.8746000000000003,0.025999999999999995,0.8747000000000001,0.02214285714285714,0.028625000000000005,0.021533333333333335,0.0205,0.021,0.0315,0.036,0.038,0.033,0.028,0.034,0.029,0.022,0.021,0.021,0.02,0.02,0.021,0.037,0.8823214285714285,0.02007142857142857,0.020300000000000002,0.017833333333333336,0.0245,0.022,0.0275,0.028,0.023,0.018,0.017,0.028,0.028,0.023,0.022,0.017,0.027,0.017,0.017,0.018,0.016,0.016,0.018,0.018,0.017,0.022,0.017,0.017,0.017,0.018166666666666668,0.015666666666666666,0.015333333333333332,0.0185,0.02425,0.023,0.019,0.0224,0.0135,0.020499999999999997,0.021,0.0225,0.02192857142857143,0.024,0.8205,0.026,0.024,0.014,0.018,0.023,0.014,0.014,0.019,0.022,0.023,0.024,0.018,0.013,0.037,0.027,0.026,0.024,0.014,0.018,0.014,0.019,0.014,0.018,0.027,0.018,0.8734999999999999
0.0402,0.9597999999999999,0.06299999999999999,0.0643,0.8725000000000002,0.03855555555555555,0.073,0.03844444444444444,0.074,0.072,0.03955555555555555,0.781,0.8834444444444445,0.03525,0.026444444444444448,0.026833333333333334,0.0265,0.027333333333333334,0.047,0.036,0.047,0.035,0.041999999999999996,0.028,0.028,0.8796000000000002,0.024499999999999994,0.8789000000000001,0.02042857142857143,0.028750000000000005,0.02046666666666667,0.0205,0.0205,0.03,0.037,0.036,0.035,0.027,0.033,0.027,0.021,0.02,0.02,0.021,0.021,0.0205,0.036,0.8863214285714286,0.01957142857142857,0.0194,0.016833333333333336,0.024166666666666666,0.0215,0.026,0.028,0.0215,0.018,0.016,0.028,0.027,0.021,0.022,0.016,0.027,0.016,0.017,0.016,0.017,0.016,0.018,0.016,0.017,0.021,0.016,0.016,0.017,0.016833333333333336,0.014499999999999999,0.014666666666666666,0.0185,0.02325,0.02275,0.0185,0.0225,0.014,0.020499999999999997,0.02,0.0225,0.021285714285714286,0.023,0.823,0.024,0.024,0.014,0.018,0.022,0.014,0.014,0.019,0.021,0.022,0.023,0.018,0.015,0.036,0.027,0.027,0.023,0.013,0.019,0.014,0.018,0.014,0.017,0.027,0.018,0.876
0.2065,0.7935000000000001,0.2686,0.0984,0.6328,0.23588888888888887,0.29,0.050666666666666665,0.089,0.088,0.24511111111111106,0.534,0.46844444444444444,0.23639285714285713,0.2238888888888889,0.036500000000000005,0.035,0.035833333333333335,0.057,0.044,0.226,0.226,0.051000000000000004,0.034,0.037,0.4608999999999999,0.22960000000000003,0.45570000000000005,0.22242857142857142,0.035375,0.027800000000000002,0.026000000000000002,0.026,0.0385,0.222,0.043,0.041,0.034,0.219,0.216,0.029,0.028,0.027,0.027,0.027,0.028499999999999998,0.042,0.461,0.22378571428571428,0.024,0.021666666666666667,0.029666666666666668,0.2125,0.2125,0.032,0.0275,0.023,0.021,0.032,0.032,0.029,0.028,0.02,0.032,0.023,0.022,0.023,0.023,0.021,0.024,0.021,0.023,0.027,0.023,0.024,0.023,0.21983333333333335,0.215,0.019333333333333334,0.2165,0.213,0.028499999999999998,0.0235,0.0276,0.0185,0.02525,0.027,0.027,0.22,0.222,0.4185,0.027,0.217,0.018,0.022,0.029,0.02,0.02,0.025,0.029,0.027,0.029,0.022,0.021,0.046,0.032,0.031,0.028,0.019,0.023,0.017,0.023,0.017,0.024,0.034,0.023,0.44862500000000005
0.0401,0.9599,0.06299999999999999,0.0643,0.8729000000000001,0.03855555555555555,0.074,0.03855555555555555,0.073,0.073,0.03977777777777777,0.781,0.8833333333333333,0.035321428571428566,0.027055555555555555,0.02772222222222222,0.0265,0.026166666666666664,0.048,0.036,0.047,0.036,0.042499999999999996,0.027,0.028,0.8787,0.024999999999999994,0.8779,0.021,0.028375000000000004,0.020733333333333336,0.0205,0.0205,0.0305,0.035,0.036,0.033,0.028,0.032,0.028,0.022,0.02,0.021,0.02,0.021,0.022,0.036,0.8866428571428573,0.019249999999999996,0.0193,0.016583333333333335,0.024166666666666666,0.022,0.025500000000000002,0.0275,0.022,0.017,0.017,0.027,0.028,0.022,0.022,0.016,0.028,0.017,0.016,0.016,0.017,0.016,0.017,0.017,0.017,0.022,0.016,0.017,0.016,0.016833333333333336,0.015,0.015,0.0185,0.02325,0.0235,0.019,0.022699999999999998,0.014,0.020499999999999997,0.0215,0.0225,0.021571428571428575,0.0225,0.8225,0.024,0.025,0.014,0.018,0.022,0.013,0.015,0.019,0.023,0.024,0.024,0.018,0.014,0.036000000000000004,0.027,0.026,0.025,0.014,0.018,0.014,0.019,0.014,0.018,0.026,0.018,0.87475
0.9416,0.05840000000000001,0.8449,0.07769999999999999,0.07749999999999999,0.8565555555555555,0.737,0.04766666666666666,0.087,0.088,0.047999999999999994,0.088,0.047888888888888884,0.043500000000000004,0.8652222222222221,0.033277777777777774,0.033,0.03383333333333334,0.475,0.819,0.336,0.046,0.054,0.033,0.036,0.0379,0.030100000000000005,0.0304,0.8721428571428571,0.0365,0.026266666666666664,0.025500000000000002,0.0245,0.037500000000000006,0.331,0.475,0.79,0.827,0.043,0.036,0.029,0.027,0.025,0.024,0.025,0.0265,0.048,0.02375,0.023357142857142858,0.0245,0.021,0.0295,0.0275,0.034,0.799,0.8365,0.022,0.02,0.033,0.034,0.028,0.026,0.02,0.033,0.021,0.021,0.021,0.02,0.02,0.022,0.021,0.02,0.027,0.02,0.021,0.021,0.875,0.8728333333333333,0.0185,0.0235,0.02975,0.79525,0.838,0.027500000000000004,0.0175,0.0265,0.026000000000000002,0.0285,0.027642857142857143,0.028,0.0325,0.479,0.325,0.017,0.024,0.027,0.017,0.017,0.023,0.027,0.028,0.031,0.023,0.017,0.045,0.033,0.032,0.034,0.016,0.023,0.017,0.023,0.017,0.022,0.033,0.023,0.0225
0.13080000000000003,0.8691999999999999,0.08049999999999999,0.2701,0.6496000000000001,0.049777777777777775,0.088,0.05133333333333333,0.291,0.086,0.25100000000000006,0.535,0.6477777777777778,0.24310714285714285,0.03538888888888889,0.036611111111111115,0.036,0.035500000000000004,0.06,0.046,0.059,0.047,0.0535,0.034,0.037,0.6419,0.23570000000000002,0.6380000000000001,0.027571428571428573,0.0365,0.027133333333333332,0.027,0.027,0.040499999999999994,0.045,0.045,0.043,0.036,0.042,0.036,0.028,0.027,0.027,0.026,0.027,0.0275,0.045,0.6429285714285715,0.23374999999999999,0.0253,0.022250000000000002,0.030333333333333337,0.025500000000000002,0.0345,0.033,0.0285,0.023,0.023,0.036,0.033,0.029,0.028,0.021,0.035,0.022,0.022,0.023,0.021,0.023,0.023,0.022,0.023,0.029,0.022,0.022,0.023,0.022166666666666664,0.019166666666666665,0.019666666666666666,0.025,0.03,0.029249999999999998,0.0235,0.028800000000000003,0.0185,0.02525,0.027999999999999997,0.028,0.2345,0.239,0.5720000000000001,0.03,0.029,0.018,0.025,0.028,0.018,0.02,0.025,0.029,0.028,0.032,0.024,0.019,0.05,0.031,0.033,0.031,0.018,0.025,0.019,0.024,0.017,0.025,0.033,0.023,0.6280000000000001
0.8984000000000002,0.1016,0.7517000000000001,0.12450000000000001,0.12409999999999999,0.762111111111111,0.652,0.07922222222222222,0.116,0.116,0.07933333333333333,0.115,0.0791111111111111,0.06825,0.7711666666666667,0.05677777777777778,0.0575,0.05683333333333333,0.368,0.718,0.37,0.07,0.07949999999999999,0.056,0.06,0.0616,0.049899999999999986,0.05029999999999999,0.7768571428571428,0.056624999999999995,0.0448,0.042499999999999996,0.045,0.059,0.357,0.361,0.684,0.722,0.063,0.056,0.048,0.044,0.043,0.044,0.045,0.0445,0.071,0.04014285714285715,0.03982142857142856,0.04,0.03691666666666666,0.04716666666666666,0.045,0.0515,0.6884999999999999,0.7324999999999999,0.039,0.037,0.051,0.053,0.045,0.046,0.037,0.052,0.036,0.037,0.036,0.036,0.035,0.039,0.035,0.036,0.044,0.036,0.037,0.035,0.7801666666666667,0.779,0.03183333333333333,0.0375,0.0445,0.6859999999999999,0.7355,0.0435,0.0305,0.041749999999999995,0.0445,0.043,0.04064285714285715,0.043,0.048,0.364,0.358,0.031,0.039,0.044,0.03,0.03,0.037,0.043,0.044,0.046,0.037,0.03,0.072,0.049,0.049,0.047,0.03,0.038,0.031,0.038,0.031,0.038,0.05,0.037,0.0365
0.13330000000000003,0.8667,0.1702,0.24609999999999993,0.5837,0.14488888888888887,0.206,0.03166666666666667,0.1,0.16,0.3572222222222222,0.535,0.4660000000000001,0.3504285714285714,0.13494444444444445,0.022444444444444444,0.021,0.0225,0.036,0.028,0.145,0.142,0.0325,0.022,0.023,0.46230000000000004,0.34940000000000004,0.45730000000000004,0.13342857142857142,0.022750000000000003,0.01693333333333333,0.0165,0.0165,0.0245,0.14,0.027,0.026,0.022,0.141,0.134,0.018,0.016,0.017,0.017,0.016,0.0175,0.028,0.45928571428571424,0.34724999999999995,0.0158,0.014249999999999999,0.018333333333333333,0.1365,0.1345,0.0205,0.017,0.016,0.014,0.02,0.02,0.018,0.018,0.013,0.022,0.014,0.016,0.013,0.013,0.014,0.015,0.012,0.014,0.016,0.013,0.014,0.013,0.12966666666666668,0.12833333333333333,0.0135,0.1305,0.1395,0.018500000000000003,0.015,0.0179,0.0115,0.015,0.016,0.0175,0.3412857142857143,0.40149999999999997,0.3875,0.018,0.135,0.011,0.014,0.019,0.011,0.011,0.012,0.017,0.017,0.018,0.016,0.011,0.033,0.022,0.021,0.018,0.01,0.014,0.012,0.014,0.011,0.014,0.022,0.017,0.44349999999999995
0.2805000000000001,0.7194999999999999,0.054000000000000006,0.5738999999999999,0.3722,0.03266666666666667,0.058,0.03277777777777778,0.303,0.312,0.5757777777777778,0.327,0.35833333333333334,0.5655714285714286,0.022722222222222217,0.022833333333333334,0.022,0.023,0.039,0.03,0.039,0.03,0.035,0.022,0.024,0.3532,0.5730999999999999,0.3461,0.017571428571428575,0.02325,0.017866666666666666,0.0175,0.017,0.026500000000000003,0.028,0.03,0.027,0.023,0.027,0.022,0.018,0.017,0.017,0.017,0.017,0.0185,0.03,0.3475357142857143,0.5731071428571427,0.016,0.013666666666666666,0.02,0.019,0.022,0.0215,0.018,0.014,0.014,0.021,0.021,0.018,0.018,0.015,0.023,0.015,0.014,0.014,0.014,0.013,0.014,0.013,0.014,0.019,0.014,0.014,0.013,0.014666666666666666,0.012333333333333335,0.012666666666666666,0.0155,0.018000000000000002,0.01875,0.016,0.0178,0.010499999999999999,0.016,0.0175,0.018000000000000002,0.5650000000000001,0.508,0.29900000000000004,0.02,0.019,0.012,0.016,0.019,0.011,0.011,0.015,0.018,0.02,0.019,0.015,0.012,0.028999999999999998,0.018,0.022,0.019,0.013,0.017,0.011,0.014,0.012,0.015,0.132,0.124,0.3325
0.12349999999999998,0.8764999999999998,0.13079999999999997,0.1226,0.7465,0.08466666666666665,0.116,0.08088888888888889,0.113,0.117,0.07844444444444444,0.654,0.7563333333333333,0.06696428571428573,0.06127777777777777,0.058888888888888886,0.057,0.0565,0.09,0.073,0.084,0.069,0.07999999999999999,0.056,0.059,0.7491000000000001,0.04919999999999999,0.7470000000000001,0.04771428571428571,0.056499999999999995,0.0462,0.0435,0.0435,0.061,0.065,0.071,0.064,0.059,0.068,0.057,0.047,0.043,0.044,0.043,0.043,0.0455,0.068,0.7571071428571429,0.03964285714285714,0.04009999999999999,0.03758333333333333,0.04766666666666666,0.044,0.054,0.0505,0.048,0.038,0.036,0.051,0.051,0.045,0.043,0.036,0.05,0.038,0.037,0.035,0.036,0.034,0.039,0.036,0.038,0.045,0.037,0.036,0.035,0.04,0.03366666666666667,0.0325,0.037,0.0475,0.04475,0.04,0.0441,0.0305,0.040499999999999994,0.0445,0.042499999999999996,0.040214285714285716,0.043,0.6685000000000001,0.048,0.044,0.029,0.038,0.044,0.03,0.031,0.037,0.043,0.044,0.044,0.037,0.031,0.074,0.049,0.049,0.046,0.03,0.038,0.03,0.038,0.031,0.036,0.049,0.037,0.7430000000000001
0.09759999999999999,0.9023999999999999,0.1396,0.1391,0.7215,0.09055555555555554,0.145,0.09011111111111109,0.144,0.144,0.09188888888888887,0.566,0.7273333333333334,0.08032142857142857,0.06516666666666666,0.06516666666666666,0.065,0.06466666666666668,0.1,0.083,0.102,0.083,0.0915,0.065,0.067,0.7158999999999999,0.05850000000000001,0.7115,0.05114285714285714,0.065375,0.050800000000000005,0.05,0.0505,0.07,0.079,0.078,0.076,0.065,0.076,0.064,0.053,0.05,0.05,0.05,0.051,0.051500000000000004,0.08,0.721857142857143,0.047178571428571424,0.0472,0.0415,0.05583333333333333,0.0525,0.062,0.0625,0.0535,0.043,0.041,0.062,0.061,0.052,0.052,0.041,0.063,0.042,0.042,0.042,0.041,0.042,0.044,0.041,0.043,0.053,0.041,0.041,0.04,0.042333333333333334,0.036333333333333336,0.036166666666666666,0.0455,0.05474999999999999,0.055249999999999994,0.044,0.0519,0.0345,0.04925,0.051500000000000004,0.053,0.04985714285714286,0.053,0.5934999999999999,0.056,0.055,0.035,0.046,0.053,0.036,0.035,0.045,0.052,0.054,0.055,0.045,0.034,0.092,0.061,0.061,0.055,0.035,0.044,0.033,0.044,0.035,0.045,0.06,0.044,0.6978749999999999
0.09589999999999999,0.9041,0.056499999999999995,0.18470000000000003,0.7585000000000001,0.03377777777777778,0.064,0.03444444444444445,0.346,0.064,0.16855555555555554,0.525,0.763,0.16592857142857143,0.023888888888888887,0.024944444444444446,0.0245,0.02416666666666667,0.041,0.031,0.042,0.033,0.036500000000000005,0.023,0.025,0.7575999999999998,0.15699999999999997,0.7565000000000001,0.018285714285714287,0.025,0.01933333333333333,0.0185,0.019,0.0275,0.032,0.033,0.028,0.024,0.031,0.025,0.02,0.018,0.018,0.018,0.019,0.018,0.032,0.7617857142857142,0.1535,0.0179,0.015666666666666666,0.021166666666666667,0.0195,0.025,0.0235,0.019,0.016,0.015,0.024,0.025,0.02,0.019,0.015,0.024,0.015,0.015,0.015,0.015,0.015,0.017,0.014,0.015,0.02,0.014,0.015,0.014,0.014833333333333332,0.0135,0.013,0.016,0.021249999999999998,0.021249999999999998,0.0155,0.019700000000000002,0.013,0.0175,0.0205,0.0195,0.15485714285714286,0.156,0.71,0.02,0.022,0.013,0.017,0.021,0.012,0.014,0.016,0.019,0.019,0.021,0.017,0.012,0.028999999999999998,0.021,0.023,0.02,0.012,0.016,0.013,0.016,0.013,0.015,0.021,0.014,0.7528749999999998
